	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
1640	ENSG00000136636.8	1	+	215740718	coding_mRNA	41.518648135186474	30.751124437781108	14.870646766169155	34.10318407960199	20.0	-0.8233505748324041	-2.0376688360574833	0.1994035288302531	1.5293221473693848	16.0	0.9133080244064332	0.7406581336091228
1641	ENSG00000136643.7	1	+	213224600	coding_mRNA	39.12938706129387	23.33383308345827	13.338308457711447	36.20497512437811	16.0	-1.2424613366653767	-2.0286985914505538	0.22400839269980335	1.2585428953170776	25.0	1.3258556723594666	0.596325034350965
1646	ENSG00000137944.12	1	-	89458312	coding_mRNA	35.915408459154094	14.906546726636682	8.815920398009949	3.8209452736318408	6.0	-1.5784543741425534	-2.0360601144050485	0.02156898743580922	0.4507967233657837	17.0	0.9199291467666626	0.4150460029875371
1649	ENSG00000137955.11	1	+	76251941	coding_mRNA	38.02149785021498	25.173413293353324	10.3681592039801	16.893781094527366	12.0	-1.1728279590362343	-2.5243147404039683	0.14077281792905716	1.0954113006591797	28.0	1.798503875732422	0.6620836820401853
1657	ENSG00000137992.10	1	-	100715390	coding_mRNA	39.81381861813819	27.71814092953523	11.701492537313433	3.49044776119403	8.0	-1.1026141985744489	-2.5626550503631136	0.029004659978135217	0.7292616367340088	43.0	2.3945378214120865	0.6961939821795324
1658	ENSG00000137996.8	1	+	100731794	coding_mRNA	38.06919308069193	24.89905047476261	10.08457711442786	5.187810945273632	10.0	-1.1537852071038075	-2.451623883413438	0.03981558062537832	0.8760614395141602	36.0	2.1302010416984563	0.6540472350434716
1672	ENSG00000142655.8	1	+	10535011	coding_mRNA	33.48965103489651	26.031484257871064	21.373134328358212	19.045074626865674	17.0	-0.6777284299840276	-1.1010356904262335	0.15726420930252386	1.5448009371757507	27.0	1.5940291732549667	0.7772993582628266
1673	ENSG00000142657.16	1	+	10459121	coding_mRNA	30.264773522647733	15.055972013993006	3.4626865671641784	6.8098507462686575	8.0	-1.2757289710043669	-2.2481849484182708	0.04791422633976872	0.6710476875305176	16.0	0.9856898784637452	0.4974751257506129
1677	ENSG00000142676.8	1	+	24018296	coding_mRNA	34.164483551644835	24.85257371314343	18.517412935323378	8.390945273631841	18.0	-0.9405027211516692	-1.5803538566798119	0.08559600316434783	1.8179995715618131	55.0	3.6489572525024414	0.7274388818310386
1681	ENSG00000142687.13	1	-	36023004	coding_mRNA	33.543845615438464	16.575712143928033	7.2835820895522385	17.044179104477614	10.0	-1.3271650319461938	-2.053950347117524	0.10426963077389367	0.782151460647583	20.0	1.1349973678588867	0.494150621069491
1687	ENSG00000142751.10	1	-	27216765	coding_mRNA	31.51294870512949	20.071964017991004	12.089552238805972	7.6319402985074625	11.0	-1.1349574596505203	-1.9268209234398992	0.0751047166079582	1.091211438179016	19.0	1.341842770576477	0.6369433786030886
1689	ENSG00000142784.11	1	+	27561142	coding_mRNA	30.86591340865914	14.134932533733132	4.8507462686567155	4.317611940298509	6.0	-1.3633229355627987	-2.1198442996437867	0.028668052927029317	0.4889096021652222	13.0	0.7850912809371948	0.4579463548215526
1694	ENSG00000142864.10	1	-	67896085	coding_mRNA	35.23967603239676	17.422288855572212	5.990049751243781	2.219900497512438	6.0	-1.4356203381733588	-2.3567629844988165	0.014412011160820476	0.4834446907043457	27.0	1.4396896958351135	0.4943941266530216
1695	ENSG00000142867.8	1	-	85742314	coding_mRNA	33.072292770722925	15.633183408295851	4.019900497512437	1.2596019900497513	4.0	-1.409787486473481	-2.3486119123240607	0.008231751688811356	0.3233623504638672	15.0	0.8903237581253052	0.4726972973018384
1698	ENSG00000142892.10	1	-	77685111	coding_mRNA	43.4958504149585	35.27936031984008	21.83582089552239	80.66791044776119	28.0	-0.8053741538836651	-2.1230997526230504	0.7750389617298344	2.744538962841034	58.0	3.2008445858955383	0.8110971502630347
1701	ENSG00000142937.7	1	+	45241217	coding_mRNA	33.04989501049895	18.948525737131433	10.532338308457714	30.02019900497513	18.0	-1.2690632298883369	-2.02648429728266	0.2431406328073929	1.61992347240448	16.0	1.0998293161392212	0.5733308904948733
1709	ENSG00000143013.8	1	+	87794565	coding_mRNA	29.796820317968198	13.823088455772115	5.373134328358209	0.5550746268656717	3.0	-1.2471339347260797	-1.9068560511318609	0.003383489058294052	0.23422205448150635	19.0	0.9221456050872804	0.4639115284202475
1712	ENSG00000143033.13	1	+	93544840	coding_mRNA	37.0950904909509	25.1584207896052	15.044776119402982	1.6129850746268657	6.0	-1.128893061080712	-2.0853761843780974	0.0144267781914237	0.5674413442611694	29.0	1.6071642637252808	0.6782142988906423
1716	ENSG00000143079.10	1	+	112938836	coding_mRNA	35.61173882611739	28.354322838580714	12.492537313432836	3.0011940298507462	6.0	-0.8329280692076814	-2.653373008936792	0.039531674385911764	0.6886155605316162	31.0	2.1438199579715733	0.7962071994582264
1717	ENSG00000143093.10	1	+	110577246	coding_mRNA	34.15098490150985	21.038480759620192	10.522388059701491	13.840746268656714	12.0	-1.2373174037626091	-2.229633178283919	0.12323965521813883	1.1323397159576416	32.0	1.983278751373291	0.61604316303891
1718	ENSG00000143106.8	1	-	109969059	coding_mRNA	36.176582341765815	17.95502248875562	4.024875621890549	1.3043781094527362	5.0	-1.3891967315485572	-2.4512196607257595	0.007581579150080757	0.3811957836151123	31.0	1.8372684121131897	0.496316161629966
1727	ENSG00000143149.8	1	-	165667799	coding_mRNA	38.42745725427457	22.269865067466263	12.850746268656714	48.0376119402985	23.0	-1.2860470503896309	-2.035752200368625	0.3043279705823712	1.8306615948677063	38.0	1.9578493237495425	0.5795300199049477
1729	ENSG00000143155.8	1	+	168148200	coding_mRNA	37.046395360463954	19.92753623188406	6.1044776119402995	6.834029850746268	9.0	-1.296906252839495	-2.3441261830021487	0.03922331365873586	0.6818302869796753	27.0	1.5181101560592651	0.5379075626113626
1730	ENSG00000143156.9	1	-	169337035	coding_mRNA	37.87731226877313	22.958520739630185	6.218905472636816	1.1718407960199004	4.0	-1.2693647779165946	-2.693654243032731	0.008483474399403692	0.34033966064453125	37.0	2.3270992040634155	0.6061285599336911
1731	ENSG00000143157.7	1	+	166808716	coding_mRNA	36.135886411358854	19.308845577211393	8.164179104477611	1.617910447761194	6.0	-1.3254836675562505	-2.2033607354804645	0.010038940536963298	0.4726263284683228	13.0	0.7343199253082275	0.5343398901968516
1732	ENSG00000143158.6	1	-	167905233	coding_mRNA	33.70862913708629	20.26886556721639	11.791044776119405	6.186119402985074	9.0	-1.0619569211129634	-1.7318407688567887	0.03862324977234823	0.7111443281173706	25.0	1.3963285684585571	0.6012960504797435
1738	ENSG00000143179.8	1	+	165796853	coding_mRNA	39.42355764423558	21.83608195902049	11.562189054726367	4.557363184079602	7.0	-1.3015727185044272	-2.0618989236319245	0.024959936478159462	0.5180395841598511	24.0	1.2892515659332275	0.5538841054395128
1739	ENSG00000143183.12	1	-	165738105	coding_mRNA	39.661733826617336	24.58570714642679	9.348258706467664	2.6081094527363184	7.0	-1.2491977819814526	-2.511770992136713	0.017906650774845368	0.5800192356109619	38.0	2.3335192948579793	0.6198848303985921
1746	ENSG00000143198.8	1	+	165600500	coding_mRNA	35.766623337666225	17.557221389305347	7.666666666666668	4.243333333333333	9.0	-1.3598583240186732	-2.0984741846720376	0.02366480600201688	0.6721100807189941	23.0	1.3041786551475525	0.4908828329571621
1750	ENSG00000143222.7	1	+	161123768	coding_mRNA	32.87491250874913	20.722138930534733	16.373134328358212	179.1750746268657	33.0	-1.211458854348879	-1.6449928099002262	1.7805087597068012	3.289631187915802	42.0	2.572899460792541	0.630332899745965
1751	ENSG00000143224.13	1	+	161136272	coding_mRNA	32.62113788621138	21.161419290354818	14.955223880597018	103.01298507462688	26.0	-1.1718190579876668	-1.8064365601954768	1.0771226774782954	2.6586424857378006	60.0	4.152751982212067	0.6487026713835
1755	ENSG00000143252.10	1	+	161284171	coding_mRNA	34.204879512048805	21.353823088455773	8.388059701492537	1.6686567164179105	8.0	-1.2246061799910921	-2.4601430311724912	0.015152422933889813	0.7623379230499268	55.0	3.4957140870392323	0.6242917207451003
1756	ENSG00000143256.4	1	-	161087827	coding_mRNA	30.488551144885516	20.13543228385807	7.134328358208956	29.256865671641798	18.0	-0.9622542612526429	-2.170621299031955	0.25273482582327955	1.6729815006256104	48.0	3.2743445932865143	0.6604260132983003
1758	ENSG00000143258.11	1	+	161129290	coding_mRNA	32.254974502549736	21.127436281859072	6.388059701492537	12.06865671641791	15.0	-1.1463689382026518	-2.6648326252230365	0.12808830816942193	1.5453133583068848	23.0	1.528501033782959	0.6550132687343763
1760	ENSG00000143294.10	1	+	156737327	coding_mRNA	32.765523447655234	21.537731134432782	7.462686567164179	14.309850746268653	15.0	-1.0233459359799129	-2.3062018351768376	0.1188752094463858	1.367160081863403	42.0	2.8175505995750427	0.6573290723964939
1762	ENSG00000143303.7	1	+	156698261	coding_mRNA	30.605139486051396	17.30134932533733	13.039800995024875	30.888407960199004	17.0	-1.1944586267859592	-1.5770746516944163	0.24899292543836335	1.5263167023658752	18.0	1.0959415435791016	0.5653086251484851
1763	ENSG00000143314.8	1	-	156710880	coding_mRNA	30.262173782621737	19.31984007996002	5.044776119402986	29.12298507462686	20.0	-1.0085469103925142	-2.3242691313449417	0.2474048378773444	1.8433853983879092	49.0	3.37815535068512	0.6384154759911719
1764	ENSG00000143315.5	1	-	160001760	coding_mRNA	42.02869713028697	25.7896051974013	12.228855721393035	38.2173631840796	22.0	-1.2974526995452291	-2.3809142094939504	0.2439609428148825	1.7577311992645264	20.0	1.1308832168579102	0.6136189546265197
1766	ENSG00000143319.12	1	-	156710880	coding_mRNA	30.262173782621737	19.31984007996002	5.044776119402986	29.12298507462686	20.0	-1.0085469103925142	-2.3242691313449417	0.2474048378773444	1.8433853983879092	49.0	3.37815535068512	0.6384154759911719
1768	ENSG00000143321.14	1	-	156721440	coding_mRNA	27.294570542945703	14.051974012993504	5.572139303482588	1.9960199004975123	6.0	-1.057135136376346	-1.7340666589452258	0.012719774813926086	0.4789701700210571	19.0	1.1131455898284912	0.5148267121801351
1770	ENSG00000143324.9	1	+	180601158	coding_mRNA	37.82461753824617	20.347326336831586	3.9452736318407964	1.901990049751244	5.0	-1.3325270195382235	-2.5830742660446546	0.0110563669587293	0.3812167644500733	19.0	1.077863693237305	0.5379387198365585
1776	ENSG00000143353.7	1	+	219347220	coding_mRNA	38.766923307669224	25.426286856571714	3.835820895522388	3.6579104477611937	8.0	-1.156968340798021	-3.029404169291406	0.02751205063764498	0.6938011646270752	26.0	1.525702953338623	0.6558758004801906
1778	ENSG00000143363.11	1	+	150980937	coding_mRNA	31.235576442355768	22.889555222388807	5.4477611940298525	4.838507462686566	10.0	-0.836983561796927	-2.586139769696478	0.048661585677568585	1.002853274345398	34.0	2.1419745907187457	0.7328039956179688
1781	ENSG00000143368.9	1	-	149899695	coding_mRNA	34.37126287371263	19.91904047976012	4.288557213930348	6.956318407960199	9.0	-1.278141884314737	-2.6604881274759467	0.054408692666162606	0.7959520816802979	42.0	2.4887322187423706	0.5795259997558697
1783	ENSG00000143373.13	1	+	151254775	coding_mRNA	26.202279772022802	8.656171914042979	6.597014925373133	3.3017910447761194	6.0	-1.4181282522379308	-1.5845554159648385	0.021568463821853963	0.4849377870559693	16.0	0.9903571605682372	0.33035949502705153
1786	ENSG00000143376.8	1	+	151584526	coding_mRNA	35.43665633436657	17.357321339330333	8.900497512437811	7.660049751243782	8.0	-1.4009914414129634	-2.0563218605459035	0.04599787184900109	0.6199305057525635	25.0	1.460611343383789	0.4898126159407754
1787	ENSG00000143379.8	1	+	150898848	coding_mRNA	33.10728927107289	18.995002498750626	9.373134328358207	5.535074626865672	13.0	-1.3380400837007642	-2.2503263143757684	0.049758453019494615	1.2325798273086548	31.0	1.9009549617767332	0.5737407959686778
1791	ENSG00000143390.13	1	-	151319724	coding_mRNA	32.17458254174583	20.5752123938031	4.054726368159203	6.4519900497512435	11.0	-1.1341858408462695	-2.749558133272389	0.061686961698611625	1.0755794048309326	28.0	1.7849938273429868	0.6394865377695951
1792	ENSG00000143393.12	1	-	151299876	coding_mRNA	30.35906409359064	19.220389805097447	14.233830845771143	29.54004975124378	17.0	-1.1444646277758612	-1.6568182700902074	0.3118523108109489	1.7466977834701538	20.0	1.475311517715454	0.6331021847658087
1793	ENSG00000143398.15	1	+	151171028	coding_mRNA	30.939206079392058	22.440279860069968	7.159203980099503	8.29452736318408	14.0	-0.8712573469191071	-2.437778730297563	0.08716787770339869	1.435193419456482	66.0	4.546721339225768	0.7253023817898466
1798	ENSG00000143418.15	1	-	150947166	coding_mRNA	26.06509349065093	13.057971014492756	4.955223880597014	8.032985074626868	7.0	-1.163106053893076	-1.887659440586223	0.06423225299588207	0.625944972038269	20.0	1.3135247230529783	0.5009754144628872
1799	ENSG00000143420.13	1	-	150602053	coding_mRNA	33.65013498650135	16.028985507246375	8.119402985074627	5.825671641791044	9.0	-1.2739037856709088	-1.84571930958857	0.03044744004729111	0.6506462097167969	25.0	1.2923303842544556	0.4763423835796306
1801	ENSG00000143436.6	1	-	151735972	coding_mRNA	38.24907509249075	25.68315842078961	10.860696517412936	29.690497512437812	19.0	-1.1665318065612895	-2.542545458570641	0.2558716975440046	1.7638270854949951	51.0	3.0238326638937	0.6714713586847452
1802	ENSG00000143437.16	1	-	150849072	coding_mRNA	33.898210178982104	18.777611194402798	5.164179104477612	4.237910447761194	6.0	-1.269957810752038	-2.41333080642852	0.02989456547047848	0.5039315223693848	27.0	1.6015236377716064	0.5539410811148217
1803	ENSG00000143442.17	1	-	151431920	coding_mRNA	33.8991100889911	14.314342828585708	9.124378109452737	5.649452736318407	11.0	-1.336496899093872	-1.6906686926362526	0.02630905983421092	0.7506581544876099	11.0	0.5659053325653076	0.4222630856977676
1808	ENSG00000143458.7	1	+	151043237	coding_mRNA	33.021297870212976	17.334332833583208	18.850746268656717	52.90761194029851	21.0	-1.2827236543352278	-1.158726475428586	0.35375817934086484	1.7171706557273865	35.0	2.113002046942711	0.5249440195147426
1814	ENSG00000143486.11	1	-	206785817	coding_mRNA	36.10848915108489	21.532233883058467	7.024875621890548	7.074378109452736	10.0	-1.268619797510867	-2.5312432922534094	0.05358697906467949	0.8703331947326659	36.0	2.0644341260194783	0.5963205437082523
1815	ENSG00000143493.8	1	-	212208887	coding_mRNA	38.12858714128587	19.06096951524238	3.825870646766169	1.0745273631840797	8.0	-1.3236751261603334	-2.3812965955307237	0.005178296850559599	0.5553603172302246	19.0	0.9617786407470704	0.4999128198643124
1817	ENSG00000143498.13	1	-	222763252	coding_mRNA	39.45075492450755	26.94352823588206	16.761194029850746	76.3526865671642	23.0	-1.1972333993027355	-2.171920331852946	0.6996162907484978	2.2016366124153137	49.0	2.8450769782066345	0.6829661000769399
1823	ENSG00000143515.12	1	+	154298001	coding_mRNA	30.105389461053896	21.308845577211393	8.935323383084578	8.420796019900497	8.0	-0.7641619145735234	-1.839058449612328	0.0635477004996698	0.6949656009674072	23.0	1.3392537236213684	0.7078083346099133
1827	ENSG00000143543.10	1	-	153950150	coding_mRNA	30.623637636236378	24.69615192403798	12.18905472636816	19.744079601990048	12.0	-0.5996624564213017	-1.8649605829917375	0.20207359417562645	1.213996946811676	17.0	1.2561800479888916	0.8064408355856291
1828	ENSG00000143545.4	1	-	153958815	coding_mRNA	28.62533746625337	25.153923038480762	8.910447761194028	8.791940298507463	13.0	-0.33636748150683593	-1.9103013668487319	0.08254672463477591	1.2596529722213743	39.0	2.4834367632865906	0.8787293099386132
1830	ENSG00000143549.15	1	-	154155684	coding_mRNA	28.08119188081192	13.930034982508746	7.955223880597014	18.33298507462687	16.0	-1.2658662721286642	-1.8003322686722032	0.14669827748653352	1.4312512874603271	23.0	1.2887668013572693	0.4960628110670488
1832	ENSG00000143553.6	1	+	153631181	coding_mRNA	33.19448055194481	22.192903548225885	12.537313432835822	35.319850746268656	21.0	-1.036536741754164	-1.946258493027284	0.313529470226704	1.9785591959953308	28.0	1.7831981182098389	0.6685720993132288
1835	ENSG00000143569.14	1	+	154193434	coding_mRNA	32.51894810518948	13.27736131934033	5.268656716417911	24.197462686567164	13.0	-1.5000314735218712	-2.1243723672420822	0.14705808667595385	1.0134513378143308	18.0	0.9977567195892334	0.4082961501827141
1836	ENSG00000143570.13	1	-	153936013	coding_mRNA	23.74002599740026	18.971014492753625	8.582089552238806	6.614477611940298	8.0	-0.5334344163112554	-1.6954802861854212	0.08275625519084316	0.8948342800140381	16.0	1.2165783047676086	0.7991151523941514
1837	ENSG00000143575.10	1	+	154245117	coding_mRNA	32.77502249775023	20.681159420289852	5.4825870646766175	14.76094527363184	12.0	-1.1611457636569629	-2.6203783009182757	0.1360685071667367	1.1521339416503906	36.0	2.3187583982944493	0.6310036681655815
1842	ENSG00000143612.14	1	-	154193052	coding_mRNA	32.291470852914706	14.222388805597204	3.796019900497512	17.35318407960199	17.0	-1.4128065326775627	-2.228035654594649	0.10608947229126037	1.3292157649993896	48.0	2.6926878541707997	0.4404379370137441
1843	ENSG00000143614.7	1	-	153895448	coding_mRNA	30.383161683831617	12.262868565717142	2.771144278606965	1.327363184079602	4.0	-1.4568679851630162	-2.220000733190508	0.008580234995076976	0.32159900665283203	13.0	0.7605129480361938	0.4036073892942755
1844	ENSG00000143621.12	1	-	153643463	coding_mRNA	30.899710028997102	20.471764117941028	8.124378109452737	9.859452736318408	9.0	-0.9795056766295608	-2.139305969375876	0.08698997036656055	0.8453775644302368	38.0	2.5982586443424225	0.6625228553513863
1846	ENSG00000143624.9	1	+	153700526	coding_mRNA	32.76852314768523	13.055972013993006	1.3383084577114428	3.6749751243781095	9.0	-1.493976678596861	-2.3820360673600764	0.02110845981235477	0.6820929050445557	19.0	0.9665112495422364	0.3984302849155189
1851	ENSG00000143633.8	1	-	231376890	coding_mRNA	37.94320567943205	24.645677161419286	6.6069651741293525	58.189751243781096	22.0	-1.2522895582739837	-2.9510782055593836	0.5160765555076434	2.0718413591384888	55.0	3.2267491407692432	0.6495412477701908
